0.32355827	-0.10653609	-0.048817746	0.6517163	0.28453463	0.1836304	-0.47130755	-0.16823912	0.35172233	0.24805027	-0.46349448	-0.15042292	0.57043946	0.17944556	-0.41668972	0.18286256	-0.30114034	0.24532558	-0.23499091	-0.3896801	0.5897154	-0.47835612	-0.41396704	0.19340757	0.024503136	0.6582696	0.12866667	0.20078517	-0.07798448	-0.02284181
0.36631212	-0.12010844	0.00038017464	0.6559757	0.2710375	0.16961071	-0.50280875	-0.13090841	0.3496852	0.23441802	-0.4846863	-0.14676651	0.529486	0.18829127	-0.40067896	0.13928494	-0.3373899	0.18014714	-0.24470188	-0.3829818	0.53657794	-0.43380982	-0.38674176	0.14595287	-0.020853488	0.69508153	0.13083598	0.17395711	-0.12069558	-0.015067815
0.28520632	-0.14917365	-0.09447746	0.6340169	0.2667118	0.10971244	-0.5082587	-0.1734966	0.41931927	0.23679441	-0.55316913	-0.13925219	0.5676699	0.16935126	-0.4384777	0.16322203	-0.2561784	0.30161196	-0.28930894	-0.4632918	0.55118173	-0.49364078	-0.44703668	0.2672733	0.09684156	0.6333246	0.09210611	0.18363585	-0.14081383	-0.025292857
0.2658114	-0.113662854	-0.10553664	0.60162854	0.31592268	0.10635063	-0.44279304	-0.115324646	0.44400132	0.25935936	-0.51575273	-0.13504212	0.5745036	0.12062151	-0.4662975	0.1459207	-0.25662303	0.30432644	-0.24269216	-0.45460382	0.51845014	-0.57975316	-0.4538956	0.24461137	0.17223842	0.67818874	0.0708319	0.20108387	-0.09104996	-0.063845076
0.36391753	-0.08838821	-0.02805887	0.66766804	0.30329928	0.18638459	-0.49049872	-0.14961106	0.338123	0.24538575	-0.49131176	-0.16877124	0.55116755	0.15138735	-0.39862144	0.18299542	-0.29708898	0.216236	-0.21047038	-0.43369445	0.55480814	-0.43934682	-0.41229692	0.16918683	0.02853498	0.70248413	0.14614889	0.15334901	-0.14411461	0.061283
0.27052736	-0.05943273	-0.018095888	0.6119934	0.28340328	0.13100891	-0.47127765	-0.100549035	0.34475636	0.27967674	-0.5120707	-0.1908248	0.6188225	0.18990648	-0.47879803	0.09131593	-0.25739777	0.23687603	-0.16972072	-0.4173401	0.5411694	-0.51488	-0.3552329	0.17329283	0.07442767	0.72646165	0.12699772	0.15292019	-0.11972327	0.06464914
0.3228552	-0.1167003	-0.11121739	0.6340492	0.32971206	0.14115377	-0.47746453	-0.10971607	0.37357202	0.15864454	-0.5055809	-0.17234056	0.58568746	0.1705809	-0.41621265	0.1375388	-0.24838759	0.25883955	-0.2502481	-0.4179651	0.5394322	-0.49167407	-0.42627692	0.20688885	0.14023349	0.70333296	0.083696194	0.1253538	-0.10262441	0.02631067
0.30816168	-0.13558301	-0.06036944	0.58564377	0.2590796	0.10242193	-0.4612012	-0.12794213	0.3650918	0.22914705	-0.49404982	-0.1090776	0.5338691	0.17614675	-0.48635644	0.089654885	-0.25649524	0.2972774	-0.21483919	-0.4121736	0.57163996	-0.51625824	-0.4519083	0.24506305	0.11824689	0.67735547	0.086916715	0.17967471	-0.17158839	0.019013386
0.2983352	-0.13573526	-0.02569844	0.6382528	0.3145757	0.16645196	-0.50514543	-0.15595876	0.38364938	0.20373003	-0.48518786	-0.14779769	0.55310297	0.20776129	-0.4023094	0.15211223	-0.26322123	0.22337027	-0.26953295	-0.36036545	0.5567958	-0.44738787	-0.37999758	0.17189503	0.01726244	0.69192207	0.11351915	0.18843734	-0.06668379	-0.021429928
0.33402264	-0.13035284	-0.035791002	0.6434166	0.28856155	0.14495909	-0.48428258	-0.13413543	0.3645372	0.23472066	-0.51572305	-0.17037131	0.5608141	0.17121781	-0.3799329	0.14205635	-0.27192095	0.23436089	-0.26305836	-0.41008553	0.5626451	-0.45363167	-0.4074296	0.21900746	0.06284457	0.6789397	0.107218675	0.19031811	-0.0794661	0.00814518
